DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1988-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1989-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1990-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1991-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1992-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1993-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1994-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1995-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1996-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-09,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-10,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-11,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1997-12,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-01,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-02,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-03,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-04,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-05,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-06,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-07,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-08,,,
ESTAT:UNE_RT_M(1.0),04/05/26 11:00:00,Monthly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Total,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),1998-09,,,
